"","very","how","much","all","most","about","really","rather","quite","right","almost","actually","indeed","simply","especially","clearly","nearly","exactly","little","highly","fully","slightly","hardly","completely","relatively","largely","entirely","extremely","fairly","totally","absolutely","partly","widely","pretty","somewhat","perfectly","mostly","essentially","precisely","greatly","approximately","purely","sufficiently","roughly","barely","wholly","thoroughly","strictly","substantially","broadly","differently","fucking","positively","utterly","partially","half","terribly","dead","technically","vaguely","halfway","fundamentally","enormously","distinctly","incredibly"
"local",-2.11678776052526,0.0699204769284352,0.0302277390248825,1.31445364149267,-0.714141733859729,2.00743224989627,-3.00246502089265,-1.80854769913114,-2.78227740362952,0.00379313863420877,-2.38771392738361,-1.75006047699737,-0.428689809367482,-1.43478917061846,-0.0740638624098764,-1.50897993386928,-2.93076130737454,-1.5863695419995,0.105147788017914,-2.18979793170251,-2.61164328051098,0,-2.3492474907369,-1.67227673112864,-1.55736485912739,-0.0258151090688741,-0.470697581865012,-2.4620350600242,-1.3102384466569,-2.14993371938536,-4.32593441069526,-1.40297587674448,-5.1108012646534,-3.15632243544399,-1.81186277851715,-3.22276133867987,0.64355294376208,0.953934079182855,-0.896814472193942,0,-1.14589202957111,2.52725758640964,-2.23632578667073,0,0,-0.381746848077983,-2.28832148206225,1.52590456441805,-3.27735955608612,0,0,-3.02524673279668,-2.28099639470554,-3.24595018646432,-1.64161521108254,-2.07817262841555,-3.48119808159608,-1.73358019847983,-3.25705687294014,-2.14572916499616,0,-0.83899731258899,0,0.940106988440915,-4.46378326719679
"social",-1.30870710789861,0.737437627353264,0.530289345783794,0.808184401677037,-1.08299326682829,2.21247000308173,-2.64108616843432,-1.43309896228074,-2.42407784933404,0.186544497752089,-3.12639615569541,-1.96071408821756,-0.139716690086163,-0.686394419767383,0.192744137301567,-1.00981078039409,-4.08504859303959,-1.97934285209581,0.40045211596453,-0.136363850984468,-2.77392587106193,-2.62793564765712,-2.11199456331613,-3.11980950655005,-3.84425188677948,-0.0248177007906905,-1.49655925157681,-1.67331678311965,-2.36658469887526,-3.11847888493253,-4.47202700077032,-0.580106644806018,-3.96923472892721,-2.69073479858563,-1.67532713253945,-3.92460805405244,-0.502818018731841,1.34937452910454,-0.72674830754672,0,0,2.45361639606254,-3.33149482456025,0,-2.75042509059977,-1.06682826583071,-0.523172225297619,0.634510622978087,-3.30216007156211,0.531098808391422,-0.870523103185947,-1.88082764569479,-1.22326748219571,-2.73191599028498,-1.90891944694165,-1.2660799571392,-1.16288147389327,-0.435434874232704,0,-0.874719345469926,0,1.61647956483523,0,0.50855299415648,-1.57129253023731
"long",-0.12124869834847,2.40580864828083,-2.60941895345386,-2.7320960205147,-3.98464061051054,-1.27565183329082,-0.802336594797757,0.0854954227014587,-0.924312564200245,-2.15504218730027,-4.01411384836906,-3.09052456313115,-1.75806915354098,-3.0773542279546,-1.49767513155801,-3.27128429976415,-2.09374504824013,-3.3632684502059,-0.937256253522187,-7.45048916943906,-5.81006413026833,-2.0814391996543,-2.48348597140871,-6.32791497360358,-0.263564464234752,-4.2886851752266,-5.12333708107714,-0.526410746821478,-0.311906942160505,-4.14220351374331,-5.71288001328282,-4.83366601410534,-7.15567635663998,-1.28334989057774,-1.51897125587577,-5.46773454455448,-2.64903163968506,-2.74084044470043,-3.04090888109604,-4.48190801344521,-3.91593076114745,-4.08002241910835,0.547456247921699,-4.74848409118399,-1.73989439988175,-4.5445091520854,-4.98375501966194,-4.61756025520196,-3.30309453678963,0,-2.02908624504759,-1.39187401729494,-3.84423285097062,-5.05111197406021,-4.80240994715439,-0.290003906619939,-0.0297122725651626,-0.562672479747106,-5.18028045811351,0,0,-4.53607274144566,-0.0766464916866828,-2.68733821156601,-0.185410862903424
"important",0.0736675481813098,-0.105830957216306,-2.84812634377787,-1.88046775075973,1.05159987345051,-1.99088298315701,-0.749090955660269,-1.8840585004072,-1.68760044556675,-5.93588729451939,-6.09109988600936,-2.70758704748761,-1.16888520190527,-4.76079681470326,1.2085792221369,-1.01604192309062,-5.35843011832889,-5.09269573950929,-4.66440168912415,-1.63206486828509,-7.88062552930884,-2.22707269170501,-2.9337408805219,-6.93424880424701,-3.38759814730437,-3.52933641388134,-5.88621611209379,0.634418066380722,-2.11243419838586,-5.18326890475079,-3.23134195781612,-5.55833643764412,-6.31821518244246,-2.33057711622371,-0.303862321345011,-7.263718064325,-3.88280746918332,-2.51398135284472,-4.63840699895677,-3.41713646945524,0,0,-1.13565217499025,-5.97629408595548,-5.29414235852063,-5.37355409756248,-5.51834831468595,-6.03417320813578,-4.08753981837655,-3.81083689414126,-3.60531057045543,-4.43323981518006,-4.99021039766638,-2.46300584008914,-5.69187762012089,-5.81341530782422,0.317558335250725,-5.43898315942376,-3.04010496978317,-2.59767329339925,-3.89133273187584,0.671654893082963,0.881531339299991,-3.53687572044163,-0.387932117944145
"young",0.816185586113504,-0.367954220413972,-2.48884867495648,-0.534589587848643,-1.83230460225553,-0.172077464709052,-0.828579762658437,-0.750319970529957,-0.230922894604107,-1.61994106929581,-2.88136099358352,-2.55609113821319,-1.19225797603267,-2.77995240996602,0.75165790728819,-2.92341670639693,-3.68038474330667,-1.84837708480487,0.300695442596476,0,-5.43110891503565,-4.03784583447939,-2.50326901778235,-5.46434508709268,0.890026529171736,-1.39330418647434,-4.29400831060245,-1.27524105465581,-0.0887228405544458,-2.40258192242281,-4.4772425222901,-4.08482571368194,0,0.458988288150954,-2.56706314026906,-4.25964999492157,0.647058294492788,-2.61930143787659,-1.84341341126734,0,-3.17378011857401,-4.44979926250842,-3.07719515446877,-3.05451558493142,-2.6532950374566,0,-3.82093747076413,-4.82614543227147,0,0,0,2.25199743304466,-2.99816815068669,0,0,-2.6912332019892,-1.30785556843416,-0.22542241596349,-3.98457812772179,0,0,0,-2.79524844470803,-3.01941177972882,-1.5347769075932
"national",-4.0409317638446,-0.0480640436227896,0.417893390305047,1.30894613205195,-0.642961061100826,2.11586954418111,-2.9656305485246,-2.17018970591535,-4.36771161584922,1.15843012806716,-1.67177777386469,-1.76959615576444,0.365579785454075,-1.43300230244802,-0.20704711578731,-0.897313133978171,-2.35262649545283,-1.58760339011581,-0.479205982077591,-3.94139037058302,-0.576730309478044,0,-1.26861987128318,-3.05617297556976,0,0.077660118698947,-1.38129684815224,-4.91472596002719,-4.30093237193127,-3.41992483564199,-4.18683169438489,-0.253837924215365,0,-2.67714845021249,-2.98991821506126,0,-0.142015278530377,0.878080019879936,-0.768824611984138,0,0,2.40608905162838,-3.1135929457704,0,0,0.281045090832006,-0.190589173385616,0.887754878593975,-2.3029296238146,-0.315040887980412,0,-1.56434344996209,0,0,0,-0.658473187758364,0,-0.181881220849842,0,0,0,-0.527548011820504,0,1.09251042057316,0
"possible",-1.74615564676948,-2.7562527440782,-1.59482061990196,1.64770887032453,-3.20342308697084,0.948873444089919,-0.590363142053779,-3.84873589261731,1.37722098542364,-3.60800630954674,-1.70238743763559,0.666637263099871,2.01572448604561,-2.55068743884804,-2.63118782781072,-0.233725057581204,-2.64461171080089,-2.38776204556125,-3.71755374485242,-1.08503443139241,-2.05896159743256,-2.41009911494567,2.17965433198362,-1.38510484147733,-5.78569559324454,-2.15091760860934,2.43207694972528,-3.73491894001481,-2.56731899953166,-1.32114910666502,-1.33350043075186,-2.03467269662652,-3.73883774795051,-5.15198315184554,-2.521024658907,1.30810373164079,-3.5621483579068,-2.958377749308,-1.73435036527842,-3.1625926284339,-3.0980703102049,-3.66178778916762,-4.36044010077384,-3.3287296170227,0.936823719155648,-0.975376985632142,-3.00731419364927,-2.4036309717883,-4.69902086016327,-2.7392128997623,0,-3.28389793865085,0,-2.94892997537868,-1.65426999400135,-3.62622843399209,-4.11325237486774,-2.87871606475011,2.78932715247556,0.311776636942716,0,-2.08352226008578,0,0.660808726518646,-5.04792123817323
"big",-0.0461873581721032,1.45573099312317,-2.06183803930142,-1.52900122976421,-2.88914142065106,-0.125334147467614,1.24693899212431,-0.128665568431115,-0.430018491534861,-0.773066567652764,-2.64453808812818,-1.79327612002028,-1.35964956115714,-2.65109781589276,-0.799183248906552,-2.50898894656469,-1.97168097970249,-1.34597877760621,1.23632437844757,-7.24090134466705,-5.2845749628552,-2.30010742959571,-0.817355338497979,-4.82999434288493,-1.45811777891611,-4.08392948381391,-5.27640253765496,-1.71495084183524,0.112827571602515,-2.18391563846306,-4.25920468979767,-4.85993020156986,0,1.08026369247655,-2.39263190351707,-2.11230560072582,-1.99174321363883,-2.46836164373702,-2.26208230920241,-4.97089376644117,-3.79924455840792,-4.3959791376685,-1.10342018922385,-3.0597875683673,0.267580136249831,0,-3.21980660421064,-2.97901521717617,-4.3397940428256,0,0,2.28216286704325,0,0,0,-2.33895580462496,-0.454765344425987,-1.19460470067055,0,-2.94594966980166,0,-3.25905089192937,0.184527353645737,0,-1.35133280756767
"right",-2.9318746194906,-1.23503452783576,0.422250087726096,1.54235328413618,-3.20233295314288,0.735801545579744,-1.77821809864263,-2.84735092402031,1.40962208566501,0.823991618978064,0.116889944205431,-0.340612575558249,0.0729174439439439,0.773181931831964,-1.0750851962728,-0.462771346778842,-0.586260363328737,3.1290306601513,-1.45892652242608,-5.13377762392961,-2.79376916020535,-0.424969560828752,-1.6730581084622,-0.445501773695026,-4.89056861848353,-1.54054432608054,-0.379898366806591,-2.95171483996733,-3.42749564209108,-0.146539083349669,2.1762609286876,1.37571047293739,-5.29145512460978,-2.69212938474224,-1.7810608137292,0.428902407181111,-0.407230117399795,-0.392362100307693,1.71610773007892,-3.71741173967408,0.424655932975655,-2.35251077274324,-4.13061763786209,0.122313823272932,-2.91906246027709,-0.958170932139402,-2.05399847153627,-2.19087543676976,-1.77958758202788,-0.567743039176585,-0.143705262084726,-0.495288351473167,-1.15945331368328,-1.56981862057645,1.05773671972829,1.21740874021942,-1.67343695101287,1.79534143678727,-0.572604472310683,0.25886055254619,0.377409936568049,0.446958589771842,0,-1.81711514040156,-2.87580313491106
"early",0.858151481013785,-0.33838134000587,-0.719103848047838,-1.65632683128643,-2.37345339089253,0.28246382093428,-0.499065619231001,0.176324653021534,0.385771052424595,-1.08977903625991,-3.56066644506542,-1.64092974580731,-1.10334651442552,-3.26200933838691,0.501806719439957,-2.15991946949738,-2.86518902433764,-1.50486462853169,1.08611681232966,-5.82905620049246,-4.41214009644161,-0.517648022591663,-3.28593699544345,-4.79166639839143,0.835692853487316,-3.09217641527975,-4.06804286297604,-1.13156829676483,1.16138704994145,-4.90380923365198,0,-3.37312813122108,-4.73252237422893,-0.00354508978892603,-0.740333399067972,-5.17124360347388,-1.24077348084011,-2.68586259975054,0,-4.20300057571607,-0.20716216443267,0,0.634668960706144,-1.68044452653676,-3.51445156205935,0,-2.90559172632761,-3.87223534090333,-3.29025301106043,0,-1.05314579481302,-2.07663788025799,-2.371343247688,0,-3.70058821212176,-0.300354631011728,1.08426331230717,-0.0733901827908064,-2.57244834424975,-1.94086919317527,0,0,0,-1.83714358915439,-1.33496877426256
"public",-2.38937852004612,-1.29670896403913,-0.349215491876207,2.05221159471675,-1.94549765073255,0.213833166427431,-4.20319096380378,-2.89297237323054,-3.79442329241516,-1.39370274936751,-3.8242101575212,-3.19119118517696,-1.62809813546287,-3.16379138542492,-1.58811156942901,-2.22126138822345,-4.85655961486584,-3.19740053250766,-0.645939167886312,-2.29240310579187,-2.3842034598037,-5.36893624616128,-3.30915556192135,-1.62677611881237,-4.35042844364821,-1.93184406840281,-2.43003727162308,-4.30520127277001,-3.53895388894939,-0.0723173292755372,-5.30761451915026,-2.00881745533119,-4.24327592584086,-3.42553482922759,-3.36341651374216,-4.88360159131788,-1.82957960950658,-0.454390041204174,-2.50362829668041,-5.03010838161343,0,-0.356256127589106,-2.95597470779089,0,-4.31091049818821,-1.67218871576291,-3.33536915898755,-2.19746631448089,-4.14664286792767,-2.77177461216049,0,-0.632027480357081,-0.412395204596465,-3.29147067690003,-2.09212964237869,-2.45695808722146,-3.5046623288649,-3.28030115059197,-2.77551124168885,-3.44580354946726,0,-2.64729217174371,0,-2.28021375807068,-4.67283329281094
"only",-3.94837065759512,-1.03015998618464,0.554798528238848,-0.389384189036623,-1.94056130007197,0.646861364749663,2.30819940570291,0.885441333876729,-4.42043120722534,1.50948602570302,0.640117339770262,2.80796785487271,2.38097554406934,-0.681977170393009,-2.22922266184404,1.31132316060881,-0.592820069327433,-0.545703872469989,-1.97592875941843,-4.49960063392479,-1.20097972619631,-1.34722601654532,-1.23497182038058,-1.73593263076884,-3.92299302439061,-0.0136752912266209,-2.0696710813701,-5.47035794146081,-3.70860471524324,-2.47921934199052,-1.71861885970802,-0.922861713945812,-2.89829750868861,-4.27547332258144,-3.03806222470052,-1.77708857625506,1.07212987101128,2.38151464204245,1.19499820690334,-2.49998794705337,2.23952062373559,-2.38292378075483,-3.15927859399718,1.27801996070033,-1.79283720500339,-2.39205037318974,-0.999101916556969,1.99979923635444,-0.0861428424102974,-1.73524497802659,1.62160708500346,0.192785254479469,0.589710431390027,0,-0.596169030229257,1.19923561450482,0,1.08055037024062,1.30924108300517,-1.07700859199878,0.185768085786521,0.123900281446636,0,-1.12591866646332,-2.23955840523818
"able",-0.930588932478357,-1.58459305498749,-0.98540626861952,-0.273972557487257,-0.182793258903093,-0.48684754689106,0.366611037297634,-2.72999426134765,0.733253569586085,-2.52693713842365,0.148683248789432,2.92373964417552,2.25507434158583,0.126968391154579,-1.14354818092808,1.2709719250351,-0.649394168132089,-0.878841362286331,-1.2993803960563,-0.418841568663275,1.38185283051999,-3.04619808800186,3.76091918507027,-0.836242699307749,-2.89333880713682,0.377907353848621,-0.713893619867557,-0.851424671098678,-1.93210125209016,-1.02816863547122,-1.88203254345823,-0.346408119036449,-3.99503508636209,-3.34667782852988,-1.02894920000969,1.83433685709418,-0.846895087270623,0.0185405390093674,-0.104052547215111,-2.61762098310354,0,-2.81056245897886,0.154932023103663,-1.68539589277884,4.9875270271373,-0.389682795768509,-0.366290244219636,-2.57238628821839,-1.72006087983572,-0.714850174921709,2.90228000209757,-4.0589652667732,-1.31034985035952,-1.99585358767797,1.08304549392642,-1.81622368529769,-2.50253596497561,-2.77607618213454,2.00467140248937,-0.510197655695813,-0.287996758660355,-1.17599740791601,-0.767059672009979,-1.22983968485771,-1.8346365006794
"political",-1.73293891109032,-0.128394658956149,1.19955803361056,1.27960771773565,-1.10697594415066,1.40008771195063,-2.39686446964758,-1.0769002288947,-2.41490376588831,1.39707962020856,-2.38328077318359,-1.70140227228728,0.103055633355442,-0.283069484473748,0.0444099681316352,0.427344641005982,-2.90125054938701,-1.86687629323739,0.735482071591351,0.581770049240349,-3.29634482174433,-1.19453854787995,-1.13940891357199,-1.92558973714812,-4.82221482610714,0.757066457452743,-0.125294596258307,-1.95197320376908,-2.59767622260838,-1.52251094722038,-3.1121365267426,0.52106612569111,-4.38152717090272,-2.53146211201526,-0.925060844900258,-3.64527344025019,0.8351208490915,2.21255453874398,-0.507626356616886,-3.5883641420425,0,3.48976533001345,-2.73664360871417,0,-2.68293345665783,0.253899846147976,-0.196139213104554,1.31621358574525,-2.98222292289489,0.604731098535935,0,-1.4960125210594,-1.91771848873469,-1.18515130441595,-1.35472937616565,-1.5832097858979,-0.818644916947376,-0.900611249940692,0,1.35686390057696,0,1.61512347763343,-2.0049910612262,1.23852222621007,-2.33824676265628
"particular",0.571373354733695,0.376462431742015,-1.55694566604539,-1.24872258946499,-1.5037163798201,2.13851216538216,-2.0775582506674,0.444571185388819,-0.540636697013889,-2.77097193775042,0,-2.56372632676068,-0.541807070887097,-1.4771246810427,-1.41846044452396,-2.55097836104739,-2.54256346723613,-1.94839176833523,-1.37966836578008,-1.22251422781828,-3.51626503551025,-3.25474240182746,-0.916096140955437,-3.69625984688011,-3.52130746327583,0,-2.99732384279964,-0.995778387917175,-1.69861001410012,0,-2.68130880185149,0,0,-1.42469058337733,-0.672555375536317,0,-3.14432935362054,-2.09763772427867,0.327722246600077,0,0,-1.7682858522435,0.177528265153194,0,-1.61676395427494,-1.67569808801508,-1.71824826201056,-1.58657117632037,0,0,0,0,0,-0.920011293281015,0,0,-0.0399380907857908,0,0,0,0,0,0,0,-2.17044347161832
"full",-0.790323704194835,-0.200837772236202,-0.520869950766979,0.480461710297665,-1.49966155475715,0.179751893624269,-0.918130448300085,-0.0838769874176905,-0.0678952721981336,0.549713641048279,2.15200362076128,-0.131110126880381,1.58653943603539,-0.563430934760963,-1.00930625867271,-1.08287193382817,2.8608214961438,-0.331193049703473,-1.344875402568,-6.12938491657184,-3.09141775497847,-1.81421113753645,-0.723755335463289,1.13047971961137,-1.29915719771063,-0.320158201313951,-0.643202814047633,-1.29866612589484,0.0745016855041188,0.0140063760675823,-0.146783147881788,0.109810035096952,0,0.231171998506149,-1.4068682162279,-1.96034477139773,0.853228924525426,0.831287989326397,-1.70805602608896,0,-0.0418041202749917,-2.51872189965027,-0.302645449580638,-1.41622918835587,-1.62337475391571,-1.19523191357493,-1.82360216169382,-2.0771061654514,0.668731785180538,0,0,-0.875219294767192,-0.810693416035643,-0.291353362157538,1.9928964217001,4.26158510214647,-1.31950596000883,-0.668782258239792,-1.87590917181921,0,2.18555566401902,0,-1.31791946765656,-2.23526097519495,-0.345213801739956
"far",-0.393597742564333,2.48486997909927,-2.87573540213941,-3.00390327436665,-2.52010451276394,-2.02636435475299,-1.41506827490945,-0.61530223223988,-0.349568746589384,-2.06563454813516,-4.07206577912278,-0.348191234413141,0.102170972752574,-1.4091208853438,-2.91628221745441,-0.578528895701889,-0.702807021739075,-2.9218060115292,-0.69971206694725,-6.68503846468101,-6.4967378981121,-2.64374537544852,-1.93175165227922,-3.76800468291649,-1.56210195517134,-4.43876768940478,-3.37747289609608,-2.37361249031736,-1.19459389215468,-3.22688149277927,-4.27902027121436,-4.57860971962343,-6.07716437228396,-0.0163825496102797,-1.47402449887027,-4.57377227976905,-2.93607082195578,-3.60850655943672,0,-4.88997514188096,0,0,0.669671029597242,0,-3.33774339156511,-4.39801444089178,-4.49643344053079,0,-3.80738025367248,0,-2.30462865724566,-2.47839935243523,0,-2.82194691264047,0,-3.44150162856532,0.272050976197002,-3.03524144618392,-1.74281606426581,-3.04584205696889,0,-3.35737320063903,-1.79533698553903,-2.63455820490647,-1.55813204897719
"late",0.199202532739253,0.0452449539761656,-1.46776995421656,-1.39945727796753,-3.08274155228552,-0.202034691824714,0.110557722203102,1.6781019054171,0.702070872194721,-2.36119963291848,-0.676234072383056,-1.25368622344911,-0.308411572285825,-2.17242018750004,0.351014596527492,-2.04541528176719,-1.36428448550115,-2.47598055759302,2.46431043594912,0,-5.31940959302853,0.888967042622036,-2.03073097778984,-4.16179732473112,1.06514290794867,-2.40914238643013,-3.69343249251711,-0.705190669056617,0.627809665995124,-2.05893113380417,-4.84592872075299,-3.46125598020338,0,0.3154413345671,0.730520773846358,0,-0.597408098278303,-2.31629932199895,0,0,0.958627443791543,0,-1.14507692325043,-0.436742958757421,-2.45421541517281,0,-3.06581188803759,-3.41306902330301,-1.69050973431334,0,0,-1.06943386559994,0,0,-2.7641382629647,0.81197681471287,0.98007302846735,-0.281381512220096,-1.17074015411662,-1.35364922571808,0,0,0,-0.616724769075154,-0.403989333630153
"available",-4.66594366577325,-2.63024089881892,-0.9604363920843,1.80446431593718,-2.43771508036913,0.0466352795092585,-2.43938379673044,-5.04987617068832,-3.73594621905059,-1.91652388714766,-2.32911606106822,0.976991405248774,0.161974318339562,-2.240321966508,-3.26238647055062,-0.832065245093453,-2.81587422955379,-2.87812960813409,-1.62217854598528,0.722969655531892,-0.0112906061750617,-5.42498769007505,-0.0568654452980758,-1.90939981838744,-4.06365429197876,-1.05017051898347,-2.56171426935334,-5.05777917549193,-3.66447104720925,-2.33315436667223,-4.21476231145355,-0.603909331111362,3.60509054003447,-5.10145138714439,-2.42730095277302,-3.6354526236095,-1.03471424628886,-1.92343062862907,-2.69612485456553,-4.41648038503427,-3.33037868956357,-4.57650981315976,-0.908931881577772,-3.92828653857778,-1.52063758916741,-1.71555661314706,-2.84093831717559,-2.58163884156795,-3.30026925275726,2.23860447912381,-1.89423814594806,-4.40462510266917,0,-3.56981433785139,0.593697365381017,-2.33432299436575,-4.39485809237703,-2.48987190640474,0.110200585603857,-3.14957682949982,0,-3.70601132712589,0,0,-4.52385704305604
"little",1.12957981979833,0.443126717931801,-2.68387971135352,-3.01272068762311,-4.91563731983345,-1.29647354927469,-2.39459078135782,-1.67339781100163,-3.33931151427212,-0.954748621892511,-3.74518123248566,-1.83893287635971,-1.10803825964207,-2.98636037002487,-2.44252616675796,-2.87690490054998,-5.10439639690954,-3.25015780444592,-1.30721235757039,0,-6.5933095084701,-4.59449238984688,-3.22317375767983,-6.52662269487951,1.32688721484401,-5.09555683524278,-6.29756078739764,-2.64345018892167,-2.61464962833104,-3.22317357028337,-4.65229155053171,-5.06950191192149,0,0.431716527500311,-4.19019976969129,-5.49512581801207,-2.69230061336374,-1.6984913077662,0,-5.56804154468526,0,0,-3.5076542492104,-3.9882953185587,-4.08536936184316,0,0,-5.44512392838197,-4.66111858223628,0,0,-0.180570041157444,0,0,0,-3.62142385761108,-2.88707352606051,-0.989366726575794,-4.93519262946262,0,0,-2.99713482085475,-3.95080298084446,0,-3.09788151926148
"low",0.794022842149224,-0.745385769449503,-2.51043544434169,-2.18662644038133,-3.26117114691255,-1.01611576291054,-0.989882144752508,0.435762753589034,-0.156153615399383,-1.7119380787576,-4.47963977812594,-2.44001896185313,-1.75123873086683,-2.74026709937046,0.680045779592894,-2.99046081774635,-4.43586127029569,-2.36439454682946,-1.01894734284942,-6.76528955868753,-5.7477103170547,-1.13306856728629,-3.17813954764184,-4.83260505255947,2.32041721211047,-2.03385549541825,-4.08464979334053,1.45596202366771,0.579701351085777,-3.33947123914551,-3.97811653947916,-3.9340150008889,0,-0.490235799131546,-0.825331167881706,-5.10959196524846,-0.794618373871568,-1.98902474075605,-3.16809549648734,-5.30573015734416,-3.388797892207,-3.74347366684711,0.954892584308523,0,-4.31987128079605,0,-4.32814513136356,-2.5846907747987,-2.05213618738634,0,0,-3.15396830340815,-3.4625562027939,-2.61547793162949,-3.51293858803962,-3.05625679315474,-1.15345778698397,-0.931475546459669,-3.99910580527812,0,0,-2.74097583937727,-3.0377397481263,-0.402182301893252,1.58906151708341
"bad",0.270981293511432,0.918671861706789,-0.626252319647898,-0.757217868744186,-4.26434751126381,0.0616587244114111,1.59388634587299,-0.44030302158517,-0.999726564394094,-2.25162696533201,-3.2448055132094,-1.18688211020361,-0.931934705948717,-0.5750784227957,-0.126020950192738,-1.41852548775633,-3.68164121489325,-1.54362946315051,-1.13596049453426,-6.32052969203032,-5.70178881401094,-1.57795756610335,-2.12344474830329,-2.4465675200806,-3.00462158021982,-3.86178174129271,-1.03334637917159,-0.547301994079236,-1.50635607574284,-1.50743163081759,-2.90617223692567,-2.36077187985265,0,1.37532017069282,-1.33384056599917,-2.61183706265737,-0.802756662342441,-1.53970183024994,-2.6949344189832,-5.21565110248632,0,-2.59559029936428,-1.76710059967344,0,0,-0.64739255362516,0.0623830423378283,-3.79806854842997,-4.917537939774,0,-2.5108246822459,-0.82880180848069,-0.675950386020405,-1.03757646619219,-2.81173715345612,1.53817148948954,0.912983647117916,-1.85456919771543,-0.609744406292968,-1.68936889897634,-1.89760124228559,-0.333522809500385,-2.18302266104655,-1.12387363730394,0.175833032851065
"main",-3.4146566758043,-1.44409660497075,-0.76225536047684,1.80033008210645,-0.88317262267528,0.703084609196473,-2.81092154295726,-2.22582124876761,-3.05336880705175,2.86407056065088,-2.00578662343979,-1.34422772920581,-0.213602464412052,-1.60206083472518,-0.0692557400844611,-1.67600280060664,-2.49868542982918,-1.32245773849798,-0.279239808361584,0,-2.46633803762652,0,-1.23457470527823,-3.02008135004256,-3.69251481775995,-1.27666798822578,0,0,-2.24299949842512,0,-2.98916996924833,0,0,-2.00173679892378,-2.78038762722321,0,-0.744833776515066,-1.40415287455794,0,0,0,0,0,0.526590791591671,0,0,0,-1.38965887062286,0,0,0,-0.83309566174219,0.821706439271675,0,0,0.0423416355235689,0,0.645905396822468,0,0,0,0,0,0,0
"major",-3.07797320844533,-2.01861798917071,-3.43175080358847,1.94823866741357,-0.0494005943543758,-0.646099143107081,-2.64705325558399,-2.13533172009704,-3.4707621400004,-1.57775054704929,-4.57446196560278,-3.28932710798852,-1.81464925640833,-4.6061729832968,-2.20788213572955,-2.21767275819909,-3.86619249981073,-3.42441715346012,-1.56512590528703,0,-5.59441311538772,-4.76381025488867,-2.75721113063119,-6.04008510938642,-2.97621338914166,-1.79191192933841,-5.8579482348071,-5.02127750568903,-0.570503741687011,-5.41066197780208,-4.36050796528375,0,0,-1.63012990329361,-1.82884401328223,0,-2.12691768241499,-3.94047103229917,0,0,0,0,-3.76718142572427,0,0,0,0,-4.94647547857186,0,0,0,-4.18428573582635,0,0,0,-3.34973798139886,-3.01013597235126,-3.37148155701786,0,0,0,0,0,0,-4.63930748554425
"economic",-2.64480416090868,0.255797118680636,0.926894122724637,0.913662111574776,-0.200119772508102,1.75756846858372,-3.25715058551354,-1.74527208900278,-3.51077596345428,0.720219197255849,-3.5455196642211,-2.28963523977926,0.0184611504961807,-0.138402880393614,0.47373205044319,-0.524302023594884,-3.04141309435327,-2.91709059818562,1.01052078923434,-2.01510751085879,-2.88924559293182,0,-1.67183950723725,-3.45357280867978,-2.85736247320917,0.890580757309277,-1.30568580269773,-2.77948828232513,-3.6923451893319,-2.87287442629055,0,0.180759808764562,0,-4.5918804993424,-3.48282017611549,0,-0.219767879727009,1.33999628068769,-0.391684851231448,0,0,4.00171147392304,-2.58695738407107,0,-1.83728430878219,-0.588311196103932,-2.15428983069959,2.15133430020062,-2.26122853018302,-0.36450284556371,0,-4.1745409150637,-1.35328433915743,0,-0.904206557841953,-0.859500549478189,0,-2.49106450394065,0,0,0,0.827230136497583,0,-0.550711877114125,-2.50803113921022
"general",-0.0943023292417177,-1.0912877446882,-0.332697860452515,0.523658857439855,0.25218449696952,1.21852664141332,-2.87825895438719,1.0540836907254,0.374970204585066,-0.465528778142965,-1.49491459943696,-2.25532314361657,-0.678440626256443,-1.36454358109719,-0.782292168804041,-2.42457963375922,-2.4311584040952,-2.94496042921284,-0.409456691555658,-1.83718277135782,-0.247754727488843,-3.259971360088,-2.8231183271783,0.0392211276616337,-1.2990917757106,-1.95594923152918,-1.44479316107244,-1.29321887115534,1.03648011683864,-2.42385371392157,-2.30627806755711,-2.15953791597081,-4.09470180585662,-1.14648267649311,-0.261463980590982,-0.831070881396052,-0.908323903648767,-1.27927115442935,0,0,0,-0.802906203890642,1.60868156477861,0,0,-1.13251128388997,-3.11364156971078,-2.36936540204357,0,-0.78070986210884,0,-3.82849715372509,0,-2.75324674934584,0,-2.39701695584634,-2.43328987562193,-0.183494083428789,0,-1.4738781656491,0,0,0,0,-2.63786910473763
