subject, stim id, adj, adj class, mod, mod class, rating
10,378,41,2,8,1,8
10,248,2,1,11,0,8
10,215,8,1,7,1,9
10,91,48,0,10,3,9
10,408,38,1,7,1,8
10,395,3,2,3,2,9
10,683,0,0,8,1,9
10,136,38,1,11,0,7
10,573,7,1,12,1,9
10,64,35,3,6,0,7
10,42,25,3,6,0,7
10,654,41,2,6,0,8
10,504,23,2,0,0,9
10,274,40,3,13,2,2
10,122,23,2,8,1,8
10,148,23,2,11,0,8
10,105,31,2,5,3,9
10,228,23,2,13,2,3
10,320,23,2,6,0,7
10,575,41,2,10,3,9
10,574,48,0,4,3,5
10,199,1,1,6,0,8
10,239,16,3,12,1,9
10,204,37,3,10,3,9
10,108,36,3,4,3,1
10,170,22,2,11,0,8
10,247,21,1,4,3,1
10,125,10,2,12,1,9
10,93,21,1,11,0,8
10,210,31,2,12,1,8
10,308,17,3,11,0,3
10,124,14,0,0,0,9
10,103,20,0,9,1,7
10,149,0,0,13,2,2
10,179,22,2,6,0,8
10,174,6,2,11,0,7
10,25,47,0,2,1,7
10,104,21,1,5,3,9
10,36,41,2,7,1,8
10,92,45,2,6,0,4
10,75,22,2,13,2,1
10,213,45,2,12,1,9
10,118,39,3,0,0,6
10,674,2,1,2,1,7
10,23,5,3,0,0,5
10,182,11,3,13,2,1
10,54,2,1,1,0,6
10,680,28,0,11,0,8
10,150,10,2,4,3,1
10,561,30,3,12,1,9
10,590,32,1,12,1,9
10,665,16,3,8,1,8
10,159,36,3,8,1,9
10,459,40,3,9,1,7
10,117,45,2,5,3,9
10,476,25,3,9,1,8
10,359,46,3,5,3,6
10,306,9,0,7,1,6
10,441,1,1,13,2,2
10,397,48,0,7,1,6
10,382,15,3,10,3,9
10,33,18,1,4,3,5
10,296,36,3,12,1,9
10,270,2,1,9,1,3
10,653,33,3,7,1,9
10,11,36,3,3,2,5
10,322,48,0,11,0,7
10,256,7,1,6,0,7
10,89,3,2,1,0,9
10,362,43,0,5,3,7
10,21,46,3,13,2,2
10,34,4,2,12,1,7
10,377,3,2,13,2,7
10,94,26,3,9,1,6
10,591,45,2,11,0,7
10,496,36,3,9,1,8
10,672,26,3,10,3,7
10,269,47,0,3,2,5
10,503,14,0,10,3,9
10,187,28,0,9,1,5
10,304,46,3,9,1,8
10,30,35,3,12,1,9
11,129,47,0,7,1,3
11,205,46,3,4,3,2
11,624,35,3,7,1,5
11,18,13,1,11,0,7
11,245,42,3,11,0,2
11,370,9,0,0,0,8
11,158,12,2,10,3,6
11,407,33,3,2,1,4
11,685,17,3,2,1,7
11,251,11,3,10,3,3
11,60,31,2,10,3,3
11,62,21,1,8,1,2
11,168,4,2,11,0,6
11,422,27,3,12,1,8
11,529,12,2,2,1,7
11,274,40,3,13,2,2
11,94,26,3,9,1,3
11,179,22,2,6,0,3
11,23,5,3,0,0,8
11,627,20,0,5,3,3
11,381,48,0,0,0,5
11,267,3,2,7,1,6
11,454,3,2,5,3,6
11,388,6,2,6,0,3
11,617,29,0,7,1,5
11,447,11,3,12,1,7
11,68,20,0,2,1,8
11,162,14,0,11,0,8
11,561,30,3,12,1,8
11,66,42,3,3,2,1
11,399,31,2,9,1,2
11,329,37,3,4,3,3
11,161,6,2,1,0,4
11,645,32,1,2,1,6
11,287,30,3,13,2,4
11,291,2,1,8,1,7
11,290,17,3,7,1,6
11,132,21,1,6,0,3
11,647,16,3,7,1,8
11,610,6,2,3,2,4
11,216,8,1,9,1,2
11,596,9,0,3,2,6
11,664,26,3,0,0,2
11,241,9,0,11,0,6
11,155,24,3,1,0,3
11,126,35,3,9,1,3
11,587,11,3,11,0,6
11,630,28,0,5,3,3
11,613,2,1,4,3,3
11,606,3,2,9,1,3
11,208,15,3,5,3,3
11,431,46,3,6,0,3
11,152,8,1,13,2,3
11,481,23,2,9,1,3
11,540,8,1,0,0,8
11,486,28,0,1,0,2
11,461,37,3,8,1,7
11,446,36,3,10,3,5
11,420,36,3,7,1,7
11,371,30,3,0,0,6
11,571,19,3,9,1,3
11,565,24,3,2,1,2
11,107,47,0,9,1,3
11,150,10,2,4,3,3
11,668,37,3,6,0,3
11,519,25,3,0,0,8
11,220,21,1,10,3,3
11,415,38,1,4,3,2
11,653,33,3,7,1,3
11,14,40,3,5,3,3
11,543,37,3,13,2,1
11,683,0,0,8,1,5
11,646,21,1,2,1,6
11,473,21,1,9,1,3
11,76,41,2,11,0,6
11,489,40,3,10,3,5
11,520,39,3,6,0,3
11,398,11,3,5,3,2
11,219,29,0,8,1,5
11,213,45,2,12,1,8
11,681,18,1,13,2,2
11,666,44,3,7,1,5
11,545,38,1,0,0,6
11,277,17,3,10,3,5
11,582,6,2,10,3,3
11,131,18,1,11,0,8
11,498,12,2,5,3,3
11,104,21,1,5,3,2
11,312,39,3,9,1,3
11,539,15,3,4,3,5
11,102,27,3,7,1,8
11,628,32,1,4,3,2
11,386,14,0,9,1,2
11,677,19,3,12,1,8
11,36,41,2,7,1,6
11,409,6,2,2,1,3
11,366,42,3,8,1,5
11,464,7,1,11,0,7
12,493,15,3,2,1,9
12,623,14,0,4,3,3
12,659,18,1,1,0,8
12,430,37,3,9,1,8
12,666,44,3,7,1,6
12,286,3,2,2,1,6
12,260,22,2,10,3,4
12,321,33,3,6,0,7
12,237,29,0,10,3,7
12,292,23,2,12,1,5
12,394,24,3,9,1,7
12,449,40,3,11,0,5
12,91,48,0,10,3,7
12,251,11,3,10,3,6
12,502,29,0,0,0,7
12,18,13,1,11,0,8
12,446,36,3,10,3,4
12,568,13,1,6,0,7
12,363,34,1,10,3,6
12,115,13,1,0,0,9
12,147,46,3,0,0,4
12,531,29,0,5,3,8
12,143,28,0,2,1,5
12,635,40,3,7,1,6
12,556,7,1,8,1,6
12,148,23,2,11,0,7
12,412,46,3,3,2,3
12,576,38,1,5,3,5
12,474,27,3,3,2,3
12,619,0,0,9,1,6
12,318,40,3,12,1,8
12,19,32,1,11,0,7
12,27,30,3,4,3,6
12,131,18,1,11,0,7
12,51,34,1,2,1,9
12,537,10,2,6,0,4
12,3,5,3,4,3,2
12,236,25,3,3,2,4
12,621,17,3,0,0,4
12,108,36,3,4,3,3
12,594,9,0,10,3,6
12,496,36,3,9,1,8
12,484,39,3,5,3,4
12,119,24,3,4,3,2
12,567,44,3,0,0,5
12,657,25,3,4,3,3
12,468,1,1,3,2,5
12,615,24,3,13,2,3
12,497,19,3,8,1,5
12,401,19,3,4,3,2
12,121,16,3,3,2,2
12,274,40,3,13,2,1
12,454,3,2,5,3,7
12,438,5,3,2,1,6
12,376,33,3,12,1,8
12,243,16,3,2,1,8
12,221,0,0,10,3,5
12,553,5,3,8,1,6
12,12,4,2,3,2,6
12,488,30,3,1,0,7
12,674,2,1,2,1,5
12,133,19,3,1,0,6
12,158,12,2,10,3,7
12,436,9,0,1,0,7
12,22,41,2,4,3,3
12,386,14,0,9,1,6
12,213,45,2,12,1,9
12,562,6,2,12,1,6
12,217,17,3,4,3,2
12,271,17,3,9,1,6
12,317,34,1,5,3,7
12,104,21,1,5,3,4
12,351,43,0,11,0,7
12,239,16,3,12,1,8
12,54,2,1,1,0,6
12,153,28,0,8,1,6
12,309,36,3,0,0,2
12,542,1,1,8,1,6
12,280,34,1,11,0,7
12,152,8,1,13,2,4
12,9,12,2,7,1,7
12,660,36,3,11,0,4
12,47,34,1,6,0,8
12,656,17,3,3,2,3
12,359,46,3,5,3,3
12,44,39,3,2,1,8
12,443,32,1,8,1,6
12,295,26,3,12,1,8
12,509,31,2,7,1,4
12,203,13,1,4,3,2
12,385,2,1,7,1,2
12,603,27,3,13,2,2
12,469,36,3,6,0,3
12,120,13,1,8,1,7
12,125,10,2,12,1,8
12,175,4,2,10,3,6
12,486,28,0,1,0,6
12,669,15,3,12,1,9
13,413,32,1,13,2,1
13,531,29,0,5,3,9
13,646,21,1,2,1,2
13,111,45,2,10,3,9
13,584,33,3,1,0,9
13,407,33,3,2,1,9
13,526,9,0,9,1,4
13,100,29,0,12,1,3
13,515,28,0,6,0,9
13,492,27,3,5,3,2
13,559,7,1,3,2,8
13,44,39,3,2,1,9
13,196,17,3,5,3,2
13,263,3,2,6,0,9
13,321,33,3,6,0,9
13,212,38,1,8,1,9
13,87,19,3,13,2,1
13,128,4,2,6,0,8
13,675,10,2,1,0,9
13,110,44,3,11,0,8
13,337,33,3,5,3,7
13,472,40,3,3,2,1
13,672,26,3,10,3,5
13,510,23,2,4,3,1
13,536,21,1,0,0,9
13,473,21,1,9,1,8
13,179,22,2,6,0,4
13,194,15,3,13,2,2
13,613,2,1,4,3,1
13,403,31,2,3,2,4
13,13,16,3,9,1,8
13,127,39,3,4,3,2
13,431,46,3,6,0,7
13,448,15,3,11,0,9
13,241,9,0,11,0,3
13,466,44,3,13,2,1
13,433,42,3,2,1,9
13,496,36,3,9,1,9
13,171,21,1,3,2,3
13,181,0,0,11,0,7
13,348,43,0,9,1,9
13,502,29,0,0,0,3
13,84,47,0,5,3,8
13,168,4,2,11,0,8
13,156,34,1,12,1,9
13,583,32,1,10,3,9
13,338,12,2,12,1,9
13,581,12,2,11,0,9
13,94,26,3,9,1,8
13,681,18,1,13,2,1
13,520,39,3,6,0,9
13,1,20,0,4,3,1
13,193,42,3,6,0,8
13,435,28,0,7,1,8
13,262,1,1,10,3,8
13,593,34,1,3,2,2
13,429,40,3,6,0,8
13,270,2,1,9,1,1
13,624,35,3,7,1,9
13,229,38,1,9,1,9
13,508,3,2,0,0,6
13,455,45,2,13,2,1
13,198,2,1,5,3,8
13,666,44,3,7,1,9
13,621,17,3,0,0,4
13,158,12,2,10,3,9
13,567,44,3,0,0,7
13,594,9,0,10,3,7
13,183,32,1,5,3,4
13,57,10,2,13,2,1
13,244,34,1,7,1,9
13,419,10,2,8,1,9
13,452,34,1,1,0,9
13,245,42,3,11,0,8
13,314,12,2,4,3,1
13,21,46,3,13,2,1
13,286,3,2,2,1,3
13,107,47,0,9,1,8
13,506,2,1,13,2,1
13,283,35,3,2,1,9
13,231,15,3,9,1,9
13,81,42,3,13,2,1
13,327,30,3,5,3,4
13,51,34,1,2,1,9
13,300,8,1,12,1,9
13,67,31,2,8,1,9
13,660,36,3,11,0,7
13,218,10,2,10,3,9
13,538,43,0,12,1,5
13,388,6,2,6,0,8
13,59,47,0,4,3,3
13,108,36,3,4,3,1
13,121,16,3,3,2,2
13,199,1,1,6,0,9
13,483,30,3,7,1,9
13,49,3,2,12,1,6
13,40,43,0,2,1,7
13,444,43,0,0,0,9
14,600,29,0,3,2,4
14,149,0,0,13,2,1
14,483,30,3,7,1,9
14,172,39,3,13,2,1
14,447,11,3,12,1,9
14,270,2,1,9,1,1
14,123,48,0,3,2,1
14,685,17,3,2,1,9
14,511,5,3,9,1,9
14,1,20,0,4,3,1
14,142,33,3,9,1,9
14,33,18,1,4,3,1
14,571,19,3,9,1,9
14,222,5,3,1,0,1
14,8,18,1,8,1,9
14,564,42,3,4,3,1
14,48,18,1,10,3,9
14,245,42,3,11,0,9
14,23,5,3,0,0,2
14,206,27,3,9,1,9
14,228,23,2,13,2,2
14,590,32,1,12,1,7
14,490,29,0,9,1,3
14,552,17,3,8,1,9
14,56,20,0,7,1,9
14,462,3,2,11,0,9
14,581,12,2,11,0,9
14,416,8,1,1,0,9
14,559,7,1,3,2,7
14,4,32,1,6,0,1
14,89,3,2,1,0,9
14,569,45,2,3,2,1
14,17,19,3,3,2,1
14,293,4,2,4,3,1
14,71,41,2,13,2,1
14,560,1,1,7,1,9
14,344,29,0,13,2,1
14,341,29,0,6,0,1
14,69,13,1,3,2,1
14,181,0,0,11,0,6
14,485,32,1,7,1,7
14,516,45,2,8,1,6
14,529,12,2,2,1,9
14,14,40,3,5,3,1
14,97,0,0,7,1,7
14,263,3,2,6,0,9
14,191,14,0,8,1,7
14,391,3,2,10,3,9
14,324,44,3,8,1,9
14,291,2,1,8,1,1
14,380,15,3,0,0,9
14,307,47,0,11,0,5
14,122,23,2,8,1,9
14,613,2,1,4,3,1
14,539,15,3,4,3,4
14,566,31,2,6,0,3
14,682,36,3,1,0,1
14,596,9,0,3,2,1
14,389,4,2,1,0,7
14,167,47,0,6,0,5
14,180,7,1,0,0,9
14,201,37,3,1,0,2
14,650,41,2,1,0,9
14,377,3,2,13,2,1
14,137,46,3,10,3,9
14,361,5,3,6,0,1
14,592,45,2,0,0,1
14,471,11,3,6,0,1
14,248,2,1,11,0,9
14,599,4,2,8,1,1
14,259,44,3,10,3,9
14,461,37,3,8,1,9
14,78,37,3,2,1,9
14,312,39,3,9,1,9
14,246,39,3,10,3,1
14,116,7,1,5,3,4
14,227,23,2,1,0,9
14,337,33,3,5,3,1
14,678,42,3,9,1,9
14,370,9,0,0,0,1
14,229,38,1,9,1,5
14,127,39,3,4,3,1
14,96,43,0,13,2,1
14,326,46,3,7,1,9
14,106,4,2,0,0,1
14,480,38,1,2,1,9
14,13,16,3,9,1,9
14,407,33,3,2,1,9
14,420,36,3,7,1,9
14,64,35,3,6,0,4
14,505,5,3,13,2,1
14,647,16,3,7,1,9
14,304,46,3,9,1,9
14,422,27,3,12,1,9
14,648,43,0,1,0,9
14,109,35,3,3,2,1
14,53,10,2,3,2,9
14,644,9,0,6,0,1
15,302,35,3,10,3,4
15,136,38,1,11,0,9
15,264,18,1,2,1,9
15,125,10,2,12,1,9
15,242,5,3,11,0,3
15,85,38,1,3,2,6
15,261,45,2,1,0,9
15,593,34,1,3,2,3
15,163,35,3,8,1,8
15,642,47,0,12,1,5
15,672,26,3,10,3,5
15,629,0,0,0,0,7
15,347,48,0,6,0,8
15,266,44,3,2,1,8
15,358,32,1,9,1,2
15,534,31,2,4,3,1
15,280,34,1,11,0,9
15,170,22,2,11,0,3
15,624,35,3,7,1,9
15,524,6,2,9,1,9
15,644,9,0,6,0,3
15,87,19,3,13,2,2
15,9,12,2,7,1,9
15,422,27,3,12,1,9
15,471,11,3,6,0,4
15,207,26,3,3,2,5
15,406,34,1,0,0,9
15,118,39,3,0,0,4
15,580,15,3,7,1,9
15,636,25,3,7,1,9
15,120,13,1,8,1,9
15,438,5,3,2,1,7
15,485,32,1,7,1,2
15,565,24,3,2,1,4
15,141,46,3,2,1,9
15,67,31,2,8,1,9
15,341,29,0,6,0,6
15,106,4,2,0,0,7
15,228,23,2,13,2,1
15,298,16,3,11,0,6
15,449,40,3,11,0,1
15,390,9,0,8,1,3
15,154,38,1,10,3,4
15,169,40,3,4,3,2
15,195,22,2,5,3,3
15,380,15,3,0,0,5
15,105,31,2,5,3,3
15,22,41,2,4,3,1
15,222,5,3,1,0,2
15,370,9,0,0,0,6
15,520,39,3,6,0,4
15,673,25,3,10,3,8
15,428,40,3,0,0,1
15,349,41,2,12,1,7
15,144,25,3,13,2,1
15,343,17,3,13,2,2
15,25,47,0,2,1,6
15,137,46,3,10,3,3
15,84,47,0,5,3,5
15,315,25,3,12,1,9
15,317,34,1,5,3,3
15,124,14,0,0,0,7
15,403,31,2,3,2,3
15,111,45,2,10,3,7
15,183,32,1,5,3,3
15,286,3,2,2,1,7
15,578,38,1,12,1,8
15,259,44,3,10,3,7
15,418,7,1,7,1,8
15,314,12,2,4,3,1
15,359,46,3,5,3,1
15,49,3,2,12,1,8
15,70,30,3,2,1,9
15,472,40,3,3,2,1
15,336,41,2,9,1,7
15,344,29,0,13,2,3
15,369,3,2,4,3,3
15,271,17,3,9,1,6
15,190,0,0,2,1,7
15,219,29,0,8,1,9
15,416,8,1,1,0,6
15,284,2,1,3,2,9
15,599,4,2,8,1,8
15,398,11,3,5,3,4
15,238,36,3,2,1,9
15,410,42,3,12,1,9
15,670,6,2,7,1,9
15,495,26,3,11,0,6
15,461,37,3,8,1,7
15,374,32,1,3,2,3
15,108,36,3,4,3,1
15,436,9,0,1,0,8
15,200,29,0,2,1,8
15,20,28,0,3,2,6
15,514,33,3,3,2,5
15,362,43,0,5,3,3
15,622,20,0,3,2,8
15,174,6,2,11,0,6
16,164,0,0,12,1,8
16,650,41,2,1,0,9
16,396,33,3,13,2,2
16,604,34,1,9,1,8
16,313,47,0,13,2,3
16,62,21,1,8,1,9
16,537,10,2,6,0,7
16,434,1,1,11,0,7
16,251,11,3,10,3,7
16,432,12,2,1,0,6
16,122,23,2,8,1,7
16,467,48,0,13,2,8
16,591,45,2,11,0,9
16,195,22,2,5,3,6
16,177,8,1,10,3,7
16,238,36,3,2,1,6
16,322,48,0,11,0,9
16,58,12,2,3,2,3
16,572,30,3,9,1,9
16,620,18,1,9,1,7
16,439,20,0,13,2,3
16,356,8,1,6,0,9
16,386,14,0,9,1,7
16,415,38,1,4,3,2
16,622,20,0,3,2,9
16,266,44,3,2,1,9
16,377,3,2,13,2,2
16,601,18,1,12,1,9
16,577,14,0,13,2,1
16,532,5,3,10,3,7
16,361,5,3,6,0,6
16,410,42,3,12,1,9
16,309,36,3,0,0,3
16,282,17,3,6,0,1
16,261,45,2,1,0,8
16,125,10,2,12,1,9
16,517,36,3,5,3,4
16,647,16,3,7,1,9
16,487,19,3,0,0,7
16,14,40,3,5,3,4
16,26,8,1,4,3,3
16,547,14,0,2,1,2
16,116,7,1,5,3,5
16,118,39,3,0,0,4
16,237,29,0,10,3,9
16,142,33,3,9,1,9
16,347,48,0,6,0,9
16,292,23,2,12,1,9
16,394,24,3,9,1,9
16,284,2,1,3,2,9
16,323,8,1,3,2,9
16,371,30,3,0,0,9
16,95,24,3,10,3,8
16,458,0,0,4,3,9
16,56,20,0,7,1,9
16,374,32,1,3,2,6
16,580,15,3,7,1,9
16,463,47,0,10,3,8
16,325,13,1,9,1,9
16,643,20,0,8,1,9
16,333,41,2,5,3,9
16,501,39,3,3,2,5
16,16,26,3,7,1,9
16,188,37,3,12,1,9
16,296,36,3,12,1,8
16,649,21,1,12,1,9
16,524,6,2,9,1,8
16,399,31,2,9,1,6
16,424,28,0,4,3,5
16,437,26,3,4,3,7
16,187,28,0,9,1,8
16,257,37,3,7,1,8
16,663,24,3,6,0,3
16,45,42,3,5,3,8
16,654,41,2,6,0,6
16,494,27,3,6,0,8
16,359,46,3,5,3,6
16,438,5,3,2,1,9
16,671,1,1,9,1,6
16,185,23,2,2,1,8
16,575,41,2,10,3,6
16,412,46,3,3,2,2
16,478,1,1,4,3,3
16,406,34,1,0,0,7
16,29,26,3,1,0,7
16,74,38,1,13,2,2
16,259,44,3,10,3,8
16,519,25,3,0,0,7
16,224,27,3,2,1,9
16,272,28,0,13,2,3
16,664,26,3,0,0,7
16,93,21,1,11,0,9
16,414,16,3,13,2,2
16,534,31,2,4,3,1
16,207,26,3,3,2,3
16,499,35,3,0,0,2
16,390,9,0,8,1,2
16,528,7,1,10,3,7
17,314,12,2,4,3,1
17,374,32,1,3,2,2
17,461,37,3,8,1,9
17,222,5,3,1,0,1
17,284,2,1,3,2,7
17,428,40,3,0,0,7
17,264,18,1,2,1,8
17,349,41,2,12,1,8
17,390,9,0,8,1,2
17,200,29,0,2,1,2
17,416,8,1,1,0,8
17,358,32,1,9,1,6
17,343,17,3,13,2,3
17,137,46,3,10,3,6
17,183,32,1,5,3,7
17,520,39,3,6,0,8
17,261,45,2,1,0,9
17,170,22,2,11,0,6
17,370,9,0,0,0,4
17,406,34,1,0,0,9
17,271,17,3,9,1,9
17,410,42,3,12,1,9
17,228,23,2,13,2,2
17,514,33,3,3,2,7
17,298,16,3,11,0,4
17,125,10,2,12,1,9
17,85,38,1,3,2,5
17,20,28,0,3,2,3
17,341,29,0,6,0,6
17,136,38,1,11,0,7
17,120,13,1,8,1,8
17,534,31,2,4,3,2
17,207,26,3,3,2,6
17,302,35,3,10,3,7
17,266,44,3,2,1,9
17,144,25,3,13,2,1
17,141,46,3,2,1,8
17,336,41,2,9,1,9
17,84,47,0,5,3,7
17,87,19,3,13,2,1
17,242,5,3,11,0,4
17,436,9,0,1,0,4
17,359,46,3,5,3,4
17,565,24,3,2,1,6
17,422,27,3,12,1,9
17,219,29,0,8,1,7
17,624,35,3,7,1,5
17,317,34,1,5,3,7
17,369,3,2,4,3,1
17,238,36,3,2,1,7
17,472,40,3,3,2,2
17,449,40,3,11,0,4
17,163,35,3,8,1,8
17,670,6,2,7,1,8
17,622,20,0,3,2,6
17,190,0,0,2,1,5
17,22,41,2,4,3,1
17,315,25,3,12,1,9
17,118,39,3,0,0,6
17,593,34,1,3,2,5
17,362,43,0,5,3,7
17,418,7,1,7,1,9
17,25,47,0,2,1,6
17,105,31,2,5,3,7
17,344,29,0,13,2,1
17,578,38,1,12,1,8
17,438,5,3,2,1,6
17,124,14,0,0,0,4
17,111,45,2,10,3,8
17,629,0,0,0,0,2
17,169,40,3,4,3,1
17,49,3,2,12,1,4
17,67,31,2,8,1,9
17,286,3,2,2,1,5
17,195,22,2,5,3,2
17,403,31,2,3,2,5
17,280,34,1,11,0,9
17,398,11,3,5,3,7
17,485,32,1,7,1,7
17,108,36,3,4,3,1
17,259,44,3,10,3,9
17,347,48,0,6,0,7
17,380,15,3,0,0,6
17,524,6,2,9,1,8
17,9,12,2,7,1,7
17,673,25,3,10,3,9
17,70,30,3,2,1,9
17,154,38,1,10,3,6
17,642,47,0,12,1,7
17,471,11,3,6,0,5
17,174,6,2,11,0,6
17,106,4,2,0,0,6
17,495,26,3,11,0,1
17,672,26,3,10,3,1
17,636,25,3,7,1,8
17,599,4,2,8,1,5
17,580,15,3,7,1,9
17,644,9,0,6,0,2
18,432,12,2,1,0,9
18,245,42,3,11,0,9
18,102,27,3,7,1,9
18,598,6,2,5,3,1
18,63,1,1,1,0,9
18,516,45,2,8,1,9
18,668,37,3,6,0,2
18,651,25,3,1,0,4
18,123,48,0,3,2,4
18,465,33,3,10,3,7
18,522,39,3,8,1,9
18,568,13,1,6,0,9
18,612,2,1,0,0,1
18,564,42,3,4,3,7
18,617,29,0,7,1,9
18,214,42,3,0,0,8
18,607,8,1,11,0,9
18,412,46,3,3,2,2
18,529,12,2,2,1,8
18,608,23,2,5,3,9
18,150,10,2,4,3,2
18,643,20,0,8,1,9
18,446,36,3,10,3,9
18,59,47,0,4,3,1
18,64,35,3,6,0,8
18,423,22,2,7,1,2
18,355,10,2,5,3,1
18,300,8,1,12,1,9
18,182,11,3,13,2,1
18,411,47,0,8,1,8
18,321,33,3,6,0,9
18,677,19,3,12,1,9
18,577,14,0,13,2,1
18,451,22,2,0,0,3
18,663,24,3,6,0,1
18,545,38,1,0,0,9
18,40,43,0,2,1,8
18,56,20,0,7,1,9
18,507,12,2,13,2,1
18,434,1,1,11,0,9
18,232,27,3,1,0,2
18,282,17,3,6,0,1
18,385,2,1,7,1,1
18,103,20,0,9,1,8
18,591,45,2,11,0,8
18,306,9,0,7,1,1
18,592,45,2,0,0,1
18,560,1,1,7,1,8
18,165,12,2,6,0,1
18,627,20,0,5,3,1
18,350,5,3,12,1,9
18,454,3,2,5,3,3
18,46,30,3,8,1,9
18,338,12,2,12,1,9
18,405,10,2,2,1,8
18,458,0,0,4,3,2
18,250,42,3,7,1,9
18,38,45,2,4,3,1
18,147,46,3,0,0,2
18,263,3,2,6,0,1
18,257,37,3,7,1,9
18,450,17,3,1,0,1
18,457,42,3,1,0,8
18,540,8,1,0,0,8
18,162,14,0,11,0,9
18,177,8,1,10,3,2
18,215,8,1,7,1,9
18,685,17,3,2,1,9
18,523,29,0,11,0,9
18,11,36,3,3,2,1
18,16,26,3,7,1,9
18,647,16,3,7,1,9
18,601,18,1,12,1,9
18,54,2,1,1,0,8
18,373,45,2,7,1,9
18,594,9,0,10,3,2
18,386,14,0,9,1,7
18,477,48,0,9,1,7
18,1,20,0,4,3,1
18,291,2,1,8,1,8
18,429,40,3,6,0,1
18,459,40,3,9,1,8
18,535,12,2,9,1,8
18,680,28,0,11,0,6
18,158,12,2,10,3,9
18,155,24,3,1,0,2
18,447,11,3,12,1,9
18,312,39,3,9,1,9
18,225,34,1,4,3,1
18,660,36,3,11,0,1
18,44,39,3,2,1,9
18,503,14,0,10,3,2
18,567,44,3,0,0,2
18,229,38,1,9,1,7
18,357,23,2,3,2,2
18,172,39,3,13,2,1
18,309,36,3,0,0,1
18,33,18,1,4,3,3
19,264,18,1,2,1,9
19,472,40,3,3,2,3
19,195,22,2,5,3,9
19,199,1,1,6,0,9
19,205,46,3,4,3,6
19,335,13,1,5,3,9
19,426,34,1,8,1,9
19,192,43,0,4,3,2
19,360,48,0,12,1,9
19,261,45,2,1,0,9
19,606,3,2,9,1,3
19,46,30,3,8,1,9
19,512,47,0,0,0,9
19,40,43,0,2,1,9
19,383,22,2,1,0,8
19,597,0,0,5,3,9
19,557,24,3,8,1,9
19,677,19,3,12,1,9
19,332,16,3,10,3,9
19,521,41,2,3,2,8
19,551,15,3,3,2,6
19,282,17,3,6,0,2
19,164,0,0,12,1,9
19,554,18,1,3,2,9
19,178,48,0,2,1,9
19,373,45,2,7,1,9
19,629,0,0,0,0,9
19,649,21,1,12,1,9
19,625,20,0,0,0,9
19,453,30,3,6,0,9
19,68,20,0,2,1,9
19,399,31,2,9,1,7
19,513,14,0,7,1,7
19,589,13,1,2,1,9
19,215,8,1,7,1,9
19,212,38,1,8,1,9
19,65,9,0,4,3,2
19,491,6,2,13,2,2
19,400,27,3,8,1,9
19,631,27,3,10,3,9
19,92,45,2,6,0,9
19,76,41,2,11,0,9
19,55,4,2,7,1,9
19,338,12,2,12,1,9
19,476,25,3,9,1,9
19,310,45,2,2,1,9
19,668,37,3,6,0,2
19,550,44,3,4,3,2
19,297,2,1,10,3,9
19,234,1,1,12,1,9
19,100,29,0,12,1,9
19,325,13,1,9,1,9
19,369,3,2,4,3,3
19,336,41,2,9,1,9
19,258,39,3,12,1,9
19,328,37,3,11,0,6
19,272,28,0,13,2,2
19,428,40,3,0,0,2
19,500,46,3,12,1,9
19,235,33,3,0,0,9
19,390,9,0,8,1,3
19,128,4,2,6,0,9
19,287,30,3,13,2,9
19,558,46,3,8,1,9
19,667,30,3,3,2,9
19,662,35,3,5,3,9
19,7,19,3,7,1,9
19,405,10,2,2,1,9
19,620,18,1,9,1,9
19,166,6,2,4,3,9
19,528,7,1,10,3,9
19,103,20,0,9,1,9
19,268,24,3,12,1,9
19,134,20,0,12,1,9
19,305,40,3,2,1,9
19,473,21,1,9,1,9
19,141,46,3,2,1,9
19,220,21,1,10,3,7
19,176,35,3,1,0,9
19,302,35,3,10,3,9
19,658,34,1,13,2,2
19,478,1,1,4,3,9
19,255,10,2,11,0,9
19,526,9,0,9,1,1
19,202,17,3,12,1,9
19,160,7,1,4,3,1
19,62,21,1,8,1,9
19,36,41,2,7,1,9
19,523,29,0,11,0,9
19,532,5,3,10,3,9
19,219,29,0,8,1,9
19,642,47,0,12,1,9
19,378,41,2,8,1,9
19,113,44,3,1,0,6
19,102,27,3,7,1,9
19,494,27,3,6,0,2
19,138,22,2,2,1,9
19,218,10,2,10,3,9
20,233,4,2,5,3,4
20,460,26,3,5,3,3
20,614,24,3,0,0,1
20,47,34,1,6,0,7
20,202,17,3,12,1,8
20,302,35,3,10,3,3
20,290,17,3,7,1,7
20,651,25,3,1,0,6
20,669,15,3,12,1,9
20,365,5,3,3,2,2
20,679,43,0,3,2,3
20,200,29,0,2,1,5
20,552,17,3,8,1,7
20,279,16,3,4,3,5
20,612,2,1,0,0,7
20,384,6,2,0,0,4
20,673,25,3,10,3,7
20,30,35,3,12,1,7
20,24,4,2,13,2,4
20,106,4,2,0,0,7
20,541,31,2,13,2,6
20,655,2,1,6,0,4
20,659,18,1,1,0,2
20,427,27,3,4,3,4
20,573,7,1,12,1,9
20,12,4,2,3,2,6
20,120,13,1,8,1,8
20,436,9,0,1,0,8
20,344,29,0,13,2,6
20,401,19,3,4,3,8
20,330,13,1,1,0,4
20,544,41,2,2,1,3
20,629,0,0,0,0,4
20,449,40,3,11,0,7
